2021/04/18 17:05:48
14 2 흑
11 5 백
11 6 흑
10 7 백
9 7 흑
8 6 백
8 7 흑
10 4 백
10 5 흑
7 8 백
6 8 흑
5 7 백
5 8 흑
6 5 백
7 7 흑
5 6 백
4 7 흑
9 9 백
6 7 흑
6 10 백
5 5 흑
7 11 백
6 11 흑
4 9 백
4 6 흑
8 10 백
7 10 흑
10 8 백
4 10 흑
6 12 백

2021/04/18 17:21:16
1 1 흑
5 5 백
7 5 흑
5 6 백
8 6 흑
9 7 백
11 7 흑
6 7 백
12 8 흑
5 7 백
8 7 흑
5 8 백
9 6 흑
5 4 백

2021/04/18 17:21:21
1 1 흑
5 5 백
2 2 흑
5 6 백
7 6 흑
5 7 백
8 7 흑
5 4 백
9 8 흑
5 3 백

2021/04/18 17:21:51
1 1 흑
5 5 백
3 1 흑
6 5 백
8 5 흑
5 6 백
4 6 흑
5 4 백
6 7 흑
5 7 백
4 4 흑
5 3 백

2021/04/18 17:22:24
1 1 흑
5 5 백
8 4 흑
6 5 백
7 5 흑
5 6 백
6 6 흑
5 7 백
7 8 흑
5 4 백
5 3 흑
5 8 백

2021/04/18 17:22:30
3 14 흑
6 11 백
6 12 흑
5 10 백
5 12 흑
8 11 백
5 11 흑
6 9 백
6 10 흑
7 8 백
7 9 흑
4 11 백
4 12 흑
3 12 백

2021/04/18 17:22:36
3 14 흑
6 11 백
6 12 흑
5 10 백
5 11 흑
7 10 백
7 11 흑
8 9 백
8 10 흑
5 12 백
4 13 흑
9 8 백

2021/04/18 17:22:42
2 14 흑
5 11 백
5 12 흑
7 11 백
4 12 흑
8 11 백
8 10 흑
6 11 백
6 10 흑
4 11 백

2021/04/18 17:22:49
2 14 흑
5 11 백
5 12 흑
7 11 백
8 10 흑
8 9 백
7 10 흑
10 10 백
10 9 흑
11 11 백
12 10 흑
9 11 백
10 11 흑
6 11 백
8 12 흑
8 11 백

2021/04/18 17:22:56
2 14 흑
5 11 백
5 12 흑
7 11 백
8 10 흑
8 9 백
7 10 흑
10 10 백
10 9 흑
11 11 백
12 10 흑
9 11 백
10 11 흑
6 11 백
8 12 흑
8 11 백

2021/04/18 17:23:02
2 14 흑
5 11 백
6 11 흑
7 10 백
4 11 흑
7 9 백
8 9 흑
6 10 백
8 10 흑
8 8 백
6 9 흑
4 12 백

2021/04/18 17:23:08
3 14 흑
6 11 백
7 11 흑
5 10 백
5 11 흑
6 9 백
7 10 흑
4 9 백
6 10 흑
7 12 백
4 11 흑
3 8 백

2021/04/18 17:23:13
4 15 흑
8 11 백
9 11 흑
7 10 백
7 11 흑
6 9 백
8 9 흑
5 8 백
7 8 흑
4 7 백

2021/04/18 17:23:18
4 15 흑
8 11 백
9 11 흑
7 10 백
7 11 흑
6 9 백
8 9 흑
5 8 백
7 8 흑
4 7 백

2021/04/18 17:23:25
13 15 흑
9 11 백
10 11 흑
11 10 백
10 10 흑
10 8 백
8 10 흑
9 8 백
11 8 흑
9 7 백
11 7 흑
9 9 백
8 7 흑
9 10 백

2021/04/18 17:23:32
13 15 흑
9 11 백
10 11 흑
11 10 백
10 10 흑
10 8 백
8 10 흑
9 8 백
11 8 흑
9 7 백
8 7 흑
9 9 백
8 8 흑
9 10 백

2021/04/18 17:23:39
2 15 흑
6 11 백
7 11 흑
5 10 백
4 9 흑
7 9 백
6 9 흑
5 7 백
5 11 흑
5 6 백
4 6 흑
5 8 백
4 8 흑
5 9 백

2021/04/18 17:24:23
15 1 흑
11 5 백
10 4 흑
11 6 백
11 4 흑
10 6 백
9 4 흑
12 4 백
8 4 흑
7 4 백
8 6 흑
9 7 백
7 7 흑
8 8 백

2021/04/18 17:24:30
1 15 흑
5 11 백
4 12 흑
6 11 백
7 11 흑
5 10 백
5 12 흑
6 9 백
6 12 흑
7 12 백
3 12 흑
2 12 백
5 8 흑
4 9 백
2 11 흑
3 8 백

2021/04/18 17:24:37
1 15 흑
5 11 백
4 12 흑
6 11 백
7 11 흑
5 10 백
5 13 흑
6 9 백
7 8 흑
5 8 백
5 9 흑
7 10 백
8 10 흑
8 11 백
9 12 흑
4 7 백

2021/04/18 17:24:44
1 15 흑
5 11 백
4 12 흑
6 11 백
7 11 흑
5 10 백
4 9 흑
5 9 백
5 8 흑
6 7 백
5 13 흑
7 7 백
8 7 흑
6 8 백
6 14 흑
4 10 백
3 11 흑
8 6 백

2021/04/18 17:24:51
1 15 흑
5 11 백
4 12 흑
6 11 백
4 11 흑
7 10 백
6 9 흑
5 10 백
5 12 흑
8 10 백
7 11 흑
6 10 백
9 10 흑
4 10 백

2021/04/18 17:25:17
15 1 흑
11 5 백
10 4 흑
11 6 백
11 4 흑
10 6 백
9 4 흑
12 4 백
8 4 흑
7 4 백
8 6 흑
9 7 백
7 7 흑
8 8 백

2021/04/18 17:25:24
1 15 흑
5 11 백
4 12 흑
6 11 백
7 11 흑
5 10 백
5 12 흑
6 9 백
6 12 흑
7 12 백
3 12 흑
2 12 백
5 8 흑
4 9 백
2 11 흑
3 8 백

2021/04/18 17:25:31
1 15 흑
5 11 백
4 12 흑
6 11 백
7 11 흑
5 10 백
5 13 흑
6 9 백
7 8 흑
5 8 백
5 9 흑
7 10 백
8 10 흑
8 11 백
9 12 흑
4 7 백

2021/04/18 17:25:39
1 15 흑
5 11 백
4 12 흑
6 11 백
7 11 흑
5 10 백
4 9 흑
5 9 백
5 8 흑
6 7 백
5 13 흑
7 7 백
8 7 흑
6 8 백
6 14 흑
4 10 백
3 11 흑
8 6 백

2021/04/18 17:25:45
1 15 흑
5 11 백
4 12 흑
6 11 백
4 11 흑
7 10 백
6 9 흑
5 10 백
5 12 흑
8 10 백
7 11 흑
6 10 백
9 10 흑
4 10 백

2021/04/18 17:25:52
1 1 흑
5 5 백
4 6 흑
6 5 백
4 5 흑
6 6 백
4 7 흑
4 4 백
4 8 흑
4 9 백
3 10 흑
7 7 백
5 9 흑
3 3 백

2021/04/18 17:25:58
1 1 흑
5 5 백
4 6 흑
6 5 백
4 5 흑
6 6 백
6 3 흑
7 7 백
4 7 흑
8 8 백
4 8 흑
4 4 백

2021/04/18 17:26:03
1 1 흑
5 5 백
4 6 흑
6 5 백
1 2 흑
7 5 백
1 3 흑
8 5 백
1 4 흑
4 5 백

2021/04/18 17:26:08
1 1 흑
5 5 백
4 6 흑
6 5 백
1 2 흑
7 5 백
1 3 흑
8 5 백
1 4 흑
4 5 백

2021/04/18 17:26:13
1 1 흑
5 5 백
1 2 흑
6 5 백
4 6 흑
7 5 백
1 3 흑
8 5 백
1 4 흑
4 5 백

2021/04/18 17:26:18
1 1 흑
5 5 백
1 2 흑
6 5 백
4 6 흑
7 5 백
1 3 흑
8 5 백
1 4 흑
4 5 백

2021/04/18 17:26:25
1 1 흑
5 5 백
1 2 흑
6 5 백
1 3 흑
6 6 백
1 4 흑
1 5 백
1 6 흑
7 5 백
1 7 흑
4 5 백
1 8 흑
3 5 백

2021/04/18 17:30:40
1 1 흑
5 5 백
3 2 흑
5 6 백
4 2 흑
6 6 백
2 2 흑
5 2 백
4 3 흑
5 4 백
5 3 흑
6 5 백
7 4 흑
7 6 백
9 5 흑
4 6 백
8 5 흑
3 6 백

2021/04/18 17:30:45
13 3 흑
11 5 백
14 3 흑
10 5 백
15 3 흑
9 5 백
15 5 흑
8 5 백
15 4 흑
7 5 백

2021/04/19 02:47:41
1 1 흑
5 5 백
4 7 흑
6 6 백
4 2 흑
7 7 백
6 9 흑
8 8 백
4 8 흑
4 4 백

2021/04/19 02:52:28
1 1 흑
5 5 백
6 5 흑
7 6 백
6 4 흑
7 7 백
8 5 흑
6 6 백
7 5 흑
8 8 백
8 6 흑
4 4 백

2021/04/19 02:58:30
1 1 흑
5 5 백
4 4 흑
5 6 백
3 5 흑
5 8 백
4 5 흑
5 7 백
1 4 흑
5 4 백

2021/04/19 02:58:36
6 2 흑
6 5 백
10 3 흑
7 5 백
14 3 흑
5 5 백
13 4 흑
8 5 백
10 7 흑
4 5 백

2021/04/19 02:59:32
15 1 흑
11 5 백
10 4 흑
11 6 백
11 4 흑
10 6 백
9 4 흑
12 4 백
8 4 흑
7 4 백
8 6 흑
9 7 백
7 7 흑
8 8 백

2021/04/19 02:59:39
1 15 흑
5 11 백
4 12 흑
6 11 백
7 11 흑
5 10 백
5 12 흑
6 9 백
6 12 흑
7 12 백
3 12 흑
2 12 백
5 8 흑
4 9 백
2 11 흑
3 8 백

2021/04/19 02:59:46
1 15 흑
5 11 백
4 12 흑
6 11 백
7 11 흑
5 10 백
5 13 흑
6 9 백
7 8 흑
5 8 백
5 9 흑
7 10 백
8 10 흑
8 11 백
9 12 흑
4 7 백

2021/04/19 03:00:04
1 15 흑
5 11 백
4 12 흑
6 11 백
7 11 흑
5 10 백
4 9 흑
5 9 백
5 8 흑
6 7 백
5 13 흑
7 7 백
8 7 흑
6 8 백
6 14 흑
4 10 백
3 11 흑
8 6 백

2021/04/19 03:00:11
1 15 흑
5 11 백
4 12 흑
6 11 백
4 11 흑
7 10 백
6 9 흑
5 10 백
5 12 흑
8 10 백
7 11 흑
6 10 백
9 10 흑
4 10 백

2021/04/19 03:00:19
1 1 흑
5 5 백
4 6 흑
6 5 백
4 5 흑
6 6 백
4 7 흑
4 4 백
4 8 흑
4 9 백
3 10 흑
7 7 백
5 9 흑
3 3 백

2021/04/19 03:00:24
1 1 흑
5 5 백
4 6 흑
6 5 백
4 5 흑
6 6 백
6 3 흑
7 7 백
4 7 흑
8 8 백
4 8 흑
4 4 백

2021/04/19 03:00:30
1 1 흑
5 5 백
4 6 흑
6 5 백
1 2 흑
7 5 백
1 3 흑
8 5 백
1 4 흑
4 5 백

2021/04/19 03:00:40
1 1 흑
5 5 백
4 6 흑
6 5 백
1 2 흑
7 5 백
1 3 흑
8 5 백
1 4 흑
4 5 백

2021/04/19 03:00:45
1 1 흑
5 5 백
1 2 흑
6 5 백
4 6 흑
7 5 백
1 3 흑
8 5 백
1 4 흑
4 5 백

2021/04/19 03:03:42
1 1 흑
5 5 백
4 5 흑
6 6 백
4 3 흑
7 7 백
6 5 흑
4 4 백
4 2 흑
3 3 백

2021/04/19 03:03:48
11 3 흑
11 5 백
11 2 흑
10 5 백
12 2 흑
10 6 백
11 1 흑
9 5 백
12 1 흑
12 5 백
13 1 흑
8 5 백

2021/04/19 03:04:00
14 14 흑
11 11 백
14 13 흑
10 11 백
12 11 흑
10 10 백
13 13 흑
9 10 백
14 12 흑
14 11 백
12 13 흑
11 13 백
12 12 흑
12 10 백
10 12 흑
11 10 백
13 12 흑
8 10 백

2021/04/19 03:04:05
4 14 흑
7 11 백
4 12 흑
6 11 백
2 11 흑
7 10 백
2 13 흑
8 11 백
2 12 흑
5 11 백
2 10 흑
4 11 백

2021/04/19 03:04:14
14 5 흑
11 5 백
15 5 흑
11 6 백
15 2 흑
10 6 백
14 4 흑
10 5 백
14 2 흑
14 3 백
15 4 흑
15 3 백
13 2 흑
10 7 백
13 4 흑
10 4 백
15 1 흑
10 3 백

2021/04/19 03:04:27
8 14 흑
8 11 백
6 15 흑
7 11 백
8 13 흑
7 10 백
6 13 흑
8 10 백
7 13 흑
9 13 백
5 13 흑
4 13 백
6 14 흑
6 10 백
7 12 흑
5 10 백
6 12 흑
4 10 백

2021/04/19 03:04:32
2 4 흑
5 7 백
2 5 흑
5 6 백
2 3 흑
2 6 백
1 2 흑
6 6 백
2 2 흑
2 1 백
1 5 흑
4 6 백
1 1 흑
3 6 백

2021/04/19 03:04:41
15 6 흑
11 6 백
15 9 흑
11 7 백
14 8 흑
10 7 백
14 6 흑
10 6 백
15 8 흑
15 7 백
13 6 흑
10 5 백
13 7 흑
10 8 백
15 5 흑
10 4 백

2021/04/19 03:04:46
10 2 흑
10 5 백
8 1 흑
9 5 백
6 2 흑
9 6 백
8 4 흑
11 5 백
8 3 흑
8 5 백
4 4 흑
7 5 백

2021/04/19 03:04:53
1 14 흑
5 10 백
1 13 흑
5 11 백
2 13 흑
6 11 백
2 14 흑
6 10 백
4 14 흑
7 10 백
4 13 흑
4 10 백
2 12 흑
3 10 백

2021/04/19 03:04:59
11 14 흑
11 11 백
14 14 흑
10 11 백
11 13 흑
10 10 백
14 12 흑
9 11 백
13 12 흑
12 11 백
11 12 흑
8 11 백

2021/04/19 03:05:05
1 7 흑
5 7 백
2 7 흑
5 8 백
1 11 흑
6 8 백
2 5 흑
5 9 백
2 6 흑
5 6 백
3 5 흑
5 5 백

2021/04/19 03:05:13
7 2 흑
7 5 백
5 1 흑
6 5 백
5 3 흑
6 6 백
4 1 흑
7 6 백
5 4 흑
6 7 백
2 2 흑
6 4 백
7 4 흑
6 3 백

2021/04/19 03:05:19
9 14 흑
9 11 백
7 13 흑
8 11 백
7 15 흑
8 10 백
9 13 흑
9 10 백
7 12 흑
10 11 백
6 13 흑
7 11 백
9 12 흑
6 11 백

2021/04/19 03:05:26
15 14 흑
11 10 백
13 15 흑
11 11 백
15 13 흑
10 11 백
14 13 흑
10 10 백
13 12 흑
9 10 백
12 10 흑
11 12 백
13 11 흑
11 13 백
12 9 흑
11 9 백

2021/04/19 03:05:32
1 15 흑
5 11 백
3 14 흑
5 10 백
5 14 흑
6 10 백
3 13 흑
5 9 백
7 14 흑
5 12 백
3 12 흑
5 8 백

2021/04/19 03:05:39
1 8 흑
5 8 백
2 7 흑
5 9 백
1 10 흑
6 8 백
1 7 흑
1 9 백
1 11 흑
6 9 백
2 11 흑
6 10 백
1 6 흑
6 7 백
1 13 흑
6 6 백

2021/04/19 03:05:45
9 2 흑
9 5 백
10 4 흑
8 5 백
8 4 흑
9 6 백
7 6 흑
9 7 백
9 9 흑
9 4 백
9 8 흑
9 3 백

2021/04/19 03:05:51
12 14 흑
9 11 백
11 12 흑
10 10 백
10 12 흑
9 9 백
13 12 흑
12 12 백
14 14 흑
11 11 백
15 10 흑
8 8 백

2021/04/19 03:05:57
15 3 흑
11 7 백
13 1 흑
11 6 백
12 3 흑
10 6 백
14 5 흑
10 7 백
13 7 흑
10 8 백
10 1 흑
10 5 백
14 4 흑
10 4 백

2021/04/19 03:06:03
3 2 흑
6 5 백
1 1 흑
5 6 백
1 4 흑
6 6 백
3 1 흑
6 7 백
1 3 흑
6 4 백
1 7 흑
6 3 백

2021/04/19 03:06:16
1 8 흑
5 8 백
1 11 흑
5 9 백
1 14 흑
6 9 백
2 12 흑
5 10 백
4 10 흑
5 11 백
2 9 흑
5 7 백

2021/04/19 03:06:21
14 3 흑
11 6 백
15 1 흑
10 5 백
13 2 흑
10 6 백
13 5 흑
10 7 백
11 1 흑
10 4 백
11 4 흑
10 3 백

2021/04/19 03:06:33
13 14 흑
10 11 백
15 14 흑
11 11 백
11 12 흑
10 10 백
11 10 흑
9 11 백
13 10 흑
12 11 백
14 12 흑
8 11 백

2021/04/19 03:38:33
1 1 흑
5 5 백
6 3 흑
5 6 백
7 5 흑
5 8 백
6 5 흑
5 7 백
7 6 흑
5 4 백

2021/04/19 03:38:37
6 11 흑
7 11 백
7 13 흑
8 10 백
8 13 흑
9 9 백
10 11 흑
6 12 백
11 11 흑
5 13 백

2021/04/19 03:38:44
12 2 흑
9 5 백
13 4 흑
10 5 백
14 6 흑
9 6 백
15 6 흑
8 5 백
15 3 흑
11 5 백
12 3 흑
7 5 백

2021/04/19 03:38:50
1 13 흑
5 9 백
2 15 흑
5 10 백
1 15 흑
6 10 백
1 11 흑
6 9 백
3 13 흑
7 10 백
2 10 흑
4 10 백
2 8 흑
3 10 백

2021/04/19 03:38:56
15 13 흑
11 9 백
15 14 흑
10 10 백
15 15 흑
10 9 백
12 15 흑
9 9 백
13 14 흑
12 9 백
14 12 흑
8 9 백

2021/04/19 03:39:02
1 5 흑
5 5 백
3 4 흑
6 5 백
2 3 흑
6 6 백
3 3 흑
7 5 백
3 1 흑
4 5 백
3 5 흑
8 5 백

2021/04/19 03:39:08
7 2 흑
7 5 백
7 1 흑
8 5 백
10 1 흑
8 6 백
11 2 흑
9 5 백
8 1 흑
10 5 백
8 2 흑
6 5 백

2021/04/19 03:39:15
15 7 흑
11 7 백
14 8 흑
11 6 백
14 9 흑
10 7 백
13 11 흑
10 6 백
13 9 흑
9 6 백
12 10 흑
11 11 백
13 6 흑
8 6 백
14 4 흑
7 6 백

2021/04/19 03:39:21
14 1 흑
10 5 백
14 2 흑
11 6 백
12 2 흑
9 6 백
14 3 흑
10 6 백
11 2 흑
12 6 백
10 2 흑
8 6 백

2021/04/19 03:39:28
9 15 흑
9 11 백
6 15 흑
8 11 백
5 14 흑
8 10 백
2 15 흑
7 11 백
3 14 흑
6 11 백
4 15 흑
5 11 백

2021/04/19 03:39:34
1 6 흑
5 6 백
2 7 흑
5 5 백
3 10 흑
6 6 백
4 6 흑
6 5 백
4 7 흑
7 5 백
3 5 흑
8 5 백
4 4 흑
4 5 백

2021/04/19 03:39:41
14 14 흑
11 11 백
13 15 흑
10 11 백
11 15 흑
11 10 백
7 15 흑
10 10 백
6 14 흑
9 10 백
14 13 흑
12 10 백
14 12 흑
8 10 백

2021/04/19 03:39:47
2 2 흑
5 5 백
1 2 흑
6 5 백
1 5 흑
7 5 백
1 7 흑
4 5 백
2 8 흑
3 5 백

2021/04/19 03:39:54
11 13 흑
11 11 백
8 14 흑
10 11 백
13 14 흑
10 10 백
10 12 흑
11 10 백
11 14 흑
9 10 백
10 15 흑
12 10 백
13 12 흑
8 10 백

2021/04/19 03:40:01
4 2 흑
7 5 백
3 3 흑
6 5 백
8 2 흑
7 6 백
2 2 흑
6 6 백
7 2 흑
5 2 백
2 1 흑
5 6 백
5 1 흑
4 6 백
6 4 흑
3 6 백

2021/04/19 03:40:07
1 14 흑
5 10 백
1 15 흑
6 11 백
2 12 흑
6 10 백
4 10 흑
6 9 백
9 7 흑
6 12 백
5 12 흑
6 8 백

2021/04/19 03:40:14
13 2 흑
10 5 백
10 2 흑
11 5 백
14 4 흑
11 6 백
12 5 흑
10 6 백
11 7 흑
9 6 백
14 3 흑
8 6 백
14 6 흑
7 6 백

